gene_id	module
FBgn0036924	turquoise
FBgn0036925	turquoise
FBgn0036927	yellow
FBgn0036929	turquoise
FBgn0036934	blue
FBgn0036937	yellow
FBgn0036938	turquoise
FBgn0036941	turquoise
FBgn0036942	turquoise
FBgn0036948	blue
FBgn0036950	green
FBgn0036952	blue
FBgn0036962	blue
FBgn0036967	blue
FBgn0036970	red
FBgn0036974	turquoise
FBgn0036980	yellow
FBgn0036984	blue
FBgn0036985	turquoise
FBgn0036993	turquoise
FBgn0036995	blue
FBgn0037001	yellow
FBgn0037005	yellow
FBgn0037007	turquoise
FBgn0037010	yellow
FBgn0037012	turquoise
FBgn0037014	yellow
FBgn0037016	turquoise
FBgn0037020	blue
FBgn0037022	yellow
FBgn0037023	blue
FBgn0037024	brown
FBgn0037025	blue
FBgn0037027	yellow
FBgn0037030	blue
FBgn0037036	green
FBgn0037040	blue
FBgn0037050	blue
FBgn0037051	brown
FBgn0037057	turquoise
FBgn0037059	blue
FBgn0037060	turquoise
FBgn0037063	brown
FBgn0037064	turquoise
FBgn0037065	turquoise
FBgn0037074	turquoise
FBgn0037081	blue
FBgn0037082	blue
FBgn0037084	blue
FBgn0037086	brown
FBgn0037090	turquoise
FBgn0037098	yellow
FBgn0037100	yellow
FBgn0037101	turquoise
FBgn0037107	black
FBgn0037109	blue
FBgn0037110	blue
FBgn0037115	blue
FBgn0037120	blue
FBgn0037122	pink
FBgn0037126	blue
FBgn0037127	green
FBgn0037133	yellow
FBgn0037135	turquoise
FBgn0037137	blue
FBgn0037143	brown
FBgn0037146	turquoise
FBgn0037147	turquoise
FBgn0037149	yellow
FBgn0037163	turquoise
FBgn0037164	blue
FBgn0037167	blue
FBgn0037169	blue
FBgn0037170	turquoise
FBgn0037172	turquoise
FBgn0037174	turquoise
FBgn0037176	blue
FBgn0037181	green
FBgn0037182	yellow
FBgn0037188	green
FBgn0037191	brown
FBgn0037202	turquoise
FBgn0037203	turquoise
FBgn0037205	yellow
FBgn0037207	brown
FBgn0037215	turquoise
FBgn0037217	turquoise
FBgn0037218	yellow
FBgn0037220	blue
FBgn0037222	yellow
FBgn0037236	green
FBgn0037240	green
FBgn0037248	green
FBgn0037249	yellow
FBgn0037254	blue
FBgn0037262	blue
FBgn0037276	blue
FBgn0037279	turquoise
FBgn0037282	blue
FBgn0037283	blue
FBgn0037288	turquoise
FBgn0037290	turquoise
FBgn0037291	blue
FBgn0037294	blue
FBgn0037297	blue
FBgn0037298	yellow
FBgn0037299	blue
FBgn0037305	green
FBgn0037307	blue
FBgn0037310	blue
FBgn0037313	turquoise
FBgn0037315	red
FBgn0037317	blue
FBgn0037320	turquoise
FBgn0037325	blue
FBgn0037327	yellow
FBgn0037328	turquoise
FBgn0037329	turquoise
FBgn0037342	blue
FBgn0037344	yellow
FBgn0037345	blue
FBgn0037351	brown
FBgn0037364	blue
FBgn0037365	turquoise
FBgn0037368	blue
FBgn0037369	blue
FBgn0037375	turquoise
FBgn0037378	blue
FBgn0037379	blue
FBgn0037382	blue
FBgn0037383	blue
FBgn0037384	blue
FBgn0037385	brown
FBgn0037387	brown
FBgn0037388	blue
FBgn0037389	brown
FBgn0037398	yellow
FBgn0037399	red
FBgn0037405	blue
FBgn0037408	blue
FBgn0037409	turquoise
FBgn0037410	turquoise
FBgn0037411	turquoise
FBgn0037418	turquoise
FBgn0037419	blue
FBgn0037420	yellow
FBgn0037421	turquoise
FBgn0037424	blue
FBgn0037427	red
FBgn0037430	turquoise
FBgn0037431	turquoise
FBgn0037432	brown
FBgn0037433	turquoise
FBgn0037436	yellow
FBgn0037442	red
FBgn0037445	yellow
FBgn0037446	blue
FBgn0037447	turquoise
FBgn0037448	turquoise
FBgn0037455	turquoise
FBgn0037456	blue
FBgn0037460	brown
FBgn0037461	blue
FBgn0037462	turquoise
FBgn0037463	turquoise
FBgn0037464	turquoise
FBgn0037465	brown
FBgn0037477	green
FBgn0037482	blue
FBgn0037487	yellow
FBgn0037488	green
FBgn0037489	blue
FBgn0037490	blue
FBgn0037500	brown
FBgn0037501	blue
FBgn0037504	blue
FBgn0037506	turquoise
FBgn0037512	brown
FBgn0037513	brown
FBgn0037516	turquoise
FBgn0037517	yellow
FBgn0037519	turquoise
FBgn0037520	turquoise
FBgn0037521	turquoise
FBgn0037525	brown
FBgn0037530	blue
FBgn0037531	yellow
FBgn0037533	red
FBgn0037534	yellow
FBgn0037536	turquoise
FBgn0037537	turquoise
FBgn0037538	blue
FBgn0037541	turquoise
FBgn0037543	yellow
FBgn0037544	blue
FBgn0037546	brown
FBgn0037548	turquoise
FBgn0037549	blue
FBgn0037553	brown
FBgn0037556	blue
FBgn0037560	turquoise
FBgn0037565	turquoise
FBgn0037571	blue
FBgn0037574	green
FBgn0037577	turquoise
FBgn0037579	brown
FBgn0037580	turquoise
FBgn0037583	green
FBgn0037584	green
FBgn0037590	red
FBgn0037592	yellow
FBgn0037601	turquoise
FBgn0037607	blue
FBgn0037609	blue
FBgn0037610	brown
FBgn0037612	blue
FBgn0037613	blue
FBgn0037614	blue
FBgn0037616	turquoise
FBgn0037622	green
FBgn0037623	blue
FBgn0037626	blue
FBgn0037630	yellow
FBgn0037632	blue
FBgn0037634	blue
FBgn0037635	yellow
FBgn0037636	turquoise
FBgn0037637	turquoise
FBgn0037638	yellow
FBgn0037643	turquoise
FBgn0037652	turquoise
FBgn0037653	turquoise
FBgn0037657	brown
FBgn0037660	blue
FBgn0037661	blue
FBgn0037664	blue
FBgn0037669	brown
FBgn0037672	turquoise
FBgn0037678	red
FBgn0037686	brown
FBgn0037687	brown
FBgn0037696	blue
FBgn0037698	yellow
FBgn0037705	red
FBgn0037707	turquoise
FBgn0037709	green
FBgn0037713	turquoise
FBgn0037716	blue
FBgn0037721	turquoise
FBgn0037726	blue
FBgn0037728	blue
FBgn0037730	turquoise
FBgn0037734	turquoise
FBgn0037742	blue
FBgn0037744	turquoise
FBgn0037746	blue
FBgn0037747	yellow
FBgn0037749	blue
FBgn0037750	yellow
FBgn0037751	blue
FBgn0037754	green
FBgn0037759	turquoise
FBgn0037760	yellow
FBgn0037761	blue
FBgn0037763	blue
FBgn0037764	green
FBgn0037772	blue
FBgn0037796	turquoise
FBgn0037798	blue
FBgn0037810	blue
FBgn0037811	green
FBgn0037814	yellow
FBgn0037819	turquoise
FBgn0037824	blue
FBgn0037826	turquoise
FBgn0037827	turquoise
FBgn0037828	turquoise
FBgn0037829	blue
FBgn0037831	yellow
FBgn0037832	blue
FBgn0037835	turquoise
FBgn0037836	blue
FBgn0037837	brown
FBgn0037842	yellow
FBgn0037843	yellow
FBgn0037845	brown
FBgn0037857	brown
FBgn0037860	brown
FBgn0037873	blue
FBgn0037878	turquoise
FBgn0037879	turquoise
FBgn0037888	turquoise
FBgn0037889	turquoise
FBgn0037890	blue
FBgn0037891	turquoise
FBgn0037894	blue
FBgn0037899	brown
FBgn0037901	brown
FBgn0037902	yellow
FBgn0037908	blue
FBgn0037910	blue
FBgn0037912	yellow
FBgn0037913	turquoise
FBgn0037915	blue
FBgn0037916	blue
FBgn0037917	turquoise
FBgn0037918	turquoise
FBgn0037921	yellow
FBgn0037924	blue
FBgn0037930	turquoise
FBgn0037933	yellow
FBgn0037934	turquoise
FBgn0037936	blue
FBgn0037939	brown
FBgn0037941	green
FBgn0037942	turquoise
FBgn0037943	blue
FBgn0037944	blue
FBgn0037949	green
FBgn0037950	red
FBgn0037956	red
FBgn0037962	brown
FBgn0037963	turquoise
FBgn0037964	blue
FBgn0037970	turquoise
FBgn0037972	yellow
FBgn0037974	red
FBgn0037975	blue
FBgn0037980	blue
FBgn0037981	blue
FBgn0037986	blue
FBgn0037987	brown
FBgn0037988	turquoise
FBgn0037989	red
FBgn0037993	green
FBgn0037994	blue
FBgn0037995	turquoise
FBgn0037999	grey
FBgn0038000	blue
FBgn0038002	green
FBgn0038007	blue
FBgn0038008	brown
FBgn0038009	yellow
FBgn0038012	blue
FBgn0038013	brown
FBgn0038016	yellow
FBgn0038018	brown
FBgn0038020	turquoise
FBgn0038038	turquoise
FBgn0038043	blue
FBgn0038049	turquoise
FBgn0038051	blue
FBgn0038052	brown
FBgn0038063	turquoise
FBgn0038067	green
FBgn0038072	turquoise
FBgn0038073	brown
FBgn0038078	turquoise
FBgn0038080	turquoise
FBgn0038082	blue
FBgn0038083	blue
FBgn0038088	brown
FBgn0038090	blue
FBgn0038092	blue
FBgn0038097	blue
FBgn0038102	blue
FBgn0038108	blue
FBgn0038109	brown
FBgn0038118	turquoise
FBgn0038122	blue
FBgn0038124	blue
FBgn0038125	blue
FBgn0038127	turquoise
FBgn0038139	brown
FBgn0038140	brown
FBgn0038149	turquoise
FBgn0038151	brown
FBgn0038156	turquoise
FBgn0038163	turquoise
FBgn0038165	yellow
FBgn0038166	blue
FBgn0038168	yellow
FBgn0038172	blue
FBgn0038180	yellow
FBgn0038181	turquoise
FBgn0038186	blue
FBgn0038190	yellow
FBgn0038194	turquoise
FBgn0038197	turquoise
FBgn0038198	yellow
FBgn0038199	grey
FBgn0038200	turquoise
FBgn0038202	blue
FBgn0038209	blue
FBgn0038210	brown
FBgn0038211	brown
FBgn0038213	turquoise
FBgn0038217	blue
FBgn0038218	blue
FBgn0038223	green
FBgn0038224	blue
FBgn0038225	blue
FBgn0038234	yellow
FBgn0038235	turquoise
FBgn0038237	green
FBgn0038244	yellow
FBgn0038246	brown
FBgn0038248	blue
FBgn0038252	blue
FBgn0038256	turquoise
FBgn0038257	red
FBgn0038258	turquoise
FBgn0038260	red
FBgn0038261	turquoise
FBgn0038269	blue
FBgn0038272	brown
FBgn0038277	blue
FBgn0038279	turquoise
FBgn0038281	brown
FBgn0038285	turquoise
FBgn0038290	blue
FBgn0038294	turquoise
FBgn0038295	green
FBgn0038299	red
FBgn0038302	green
FBgn0038303	red
FBgn0038304	turquoise
FBgn0038307	blue
FBgn0038318	red
FBgn0038320	red
FBgn0038325	yellow
FBgn0038331	blue
FBgn0038334	turquoise
FBgn0038337	brown
FBgn0038342	blue
FBgn0038344	blue
FBgn0038350	yellow
FBgn0038353	red
FBgn0038355	blue
FBgn0038356	turquoise
FBgn0038357	blue
FBgn0038359	turquoise
FBgn0038360	blue
FBgn0038365	turquoise
FBgn0038373	turquoise
FBgn0038376	yellow
FBgn0038377	turquoise
FBgn0038380	red
FBgn0038386	brown
FBgn0038389	blue
FBgn0038391	brown
FBgn0038394	red
FBgn0038395	brown
FBgn0038397	red
FBgn0038400	turquoise
FBgn0038401	yellow
FBgn0038402	blue
FBgn0038404	yellow
FBgn0038414	yellow
FBgn0038418	blue
FBgn0038420	turquoise
FBgn0038421	brown
FBgn0038422	yellow
FBgn0038423	brown
FBgn0038424	blue
FBgn0038426	blue
FBgn0038429	blue
FBgn0038438	blue
FBgn0038440	blue
FBgn0038445	blue
FBgn0038450	red
FBgn0038451	blue
FBgn0038458	turquoise
FBgn0038463	yellow
FBgn0038467	turquoise
FBgn0038469	red
FBgn0038470	blue
FBgn0038476	yellow
FBgn0038486	blue
FBgn0038487	turquoise
FBgn0038488	blue
FBgn0038491	blue
FBgn0038492	yellow
FBgn0038504	green
FBgn0038505	turquoise
FBgn0038506	turquoise
FBgn0038507	brown
FBgn0038511	yellow
FBgn0038512	brown
FBgn0038516	turquoise
FBgn0038519	blue
FBgn0038523	yellow
FBgn0038529	turquoise
FBgn0038530	yellow
FBgn0038532	yellow
FBgn0038533	turquoise
FBgn0038535	green
FBgn0038539	blue
FBgn0038542	turquoise
FBgn0038546	blue
FBgn0038551	blue
FBgn0038558	blue
FBgn0038565	turquoise
FBgn0038567	blue
FBgn0038568	blue
FBgn0038578	blue
FBgn0038582	blue
FBgn0038583	blue
FBgn0038589	blue
FBgn0038593	red
FBgn0038601	green
FBgn0038603	red
FBgn0038606	turquoise
FBgn0038612	blue
FBgn0038613	green
FBgn0038617	blue
FBgn0038619	brown
FBgn0038627	turquoise
FBgn0038632	turquoise
FBgn0038638	turquoise
FBgn0038639	blue
FBgn0038640	blue
FBgn0038649	blue
FBgn0038651	green
FBgn0038653	turquoise
FBgn0038654	grey
FBgn0038655	turquoise
FBgn0038656	brown
FBgn0038658	red
FBgn0038659	turquoise
FBgn0038662	turquoise
FBgn0038666	yellow
FBgn0038672	red
FBgn0038679	red
FBgn0038680	brown
FBgn0038686	brown
FBgn0038691	blue
FBgn0038693	grey
FBgn0038694	brown
FBgn0038695	blue
FBgn0038697	brown
FBgn0038702	blue
FBgn0038704	blue
FBgn0038706	turquoise
FBgn0038709	brown
FBgn0038715	turquoise
FBgn0038716	turquoise
FBgn0038719	blue
FBgn0038720	turquoise
FBgn0038721	yellow
FBgn0038722	turquoise
FBgn0038725	blue
FBgn0038727	turquoise
FBgn0038738	blue
FBgn0038739	green
FBgn0038740	green
FBgn0038744	yellow
FBgn0038745	turquoise
FBgn0038746	blue
FBgn0038747	blue
FBgn0038752	turquoise
FBgn0038763	turquoise
FBgn0038767	blue
FBgn0038771	red
FBgn0038772	brown
FBgn0038773	blue
FBgn0038788	brown
FBgn0038796	blue
FBgn0038797	brown
FBgn0038799	brown
FBgn0038809	turquoise
FBgn0038818	blue
FBgn0038819	brown
FBgn0038826	red
FBgn0038829	blue
FBgn0038832	yellow
FBgn0038834	brown
FBgn0038837	green
FBgn0038842	brown
FBgn0038846	brown
FBgn0038860	blue
FBgn0038865	brown
FBgn0038868	blue
FBgn0038869	yellow
FBgn0038873	yellow
FBgn0038877	turquoise
FBgn0038878	turquoise
FBgn0038879	green
FBgn0038880	blue
FBgn0038881	turquoise
FBgn0038886	turquoise
FBgn0038887	blue
FBgn0038889	blue
FBgn0038892	blue
FBgn0038909	blue
FBgn0038912	yellow
FBgn0038915	blue
FBgn0038922	turquoise
FBgn0038928	yellow
FBgn0038929	green
FBgn0038930	blue
FBgn0038934	blue
FBgn0038943	turquoise
FBgn0038944	brown
FBgn0038952	turquoise
FBgn0038953	green
FBgn0038956	blue
FBgn0038961	yellow
FBgn0038975	grey
FBgn0038978	brown
FBgn0038979	brown
FBgn0038981	turquoise
FBgn0038983	red
FBgn0038989	brown
FBgn0038993	turquoise
FBgn0039003	blue
FBgn0039004	blue
FBgn0039007	grey
FBgn0039008	red
FBgn0039016	yellow
FBgn0039017	brown
FBgn0039023	blue
FBgn0039024	turquoise
FBgn0039026	red
FBgn0039029	turquoise
FBgn0039033	grey
FBgn0039038	turquoise
FBgn0039039	red
FBgn0039041	turquoise
FBgn0039043	turquoise
FBgn0039045	yellow
FBgn0039048	turquoise
FBgn0039054	turquoise
FBgn0039055	green
FBgn0039056	yellow
FBgn0039058	blue
FBgn0039064	turquoise
FBgn0039065	blue
FBgn0039066	blue
FBgn0039067	green
FBgn0039075	turquoise
FBgn0039077	black
FBgn0039083	blue
FBgn0039084	turquoise
FBgn0039086	yellow
FBgn0039088	turquoise
FBgn0039093	blue
FBgn0039094	turquoise
FBgn0039098	turquoise
FBgn0039104	turquoise
FBgn0039109	turquoise
FBgn0039112	brown
FBgn0039120	blue
FBgn0039124	blue
FBgn0039125	turquoise
FBgn0039128	blue
FBgn0039140	brown
FBgn0039141	blue
FBgn0039147	blue
FBgn0039149	green
FBgn0039150	blue
FBgn0039152	yellow
FBgn0039156	yellow
FBgn0039163	blue
FBgn0039169	green
FBgn0039188	turquoise
FBgn0039190	brown
FBgn0039192	pink
FBgn0039193	red
FBgn0039199	green
FBgn0039207	turquoise
FBgn0039209	brown
FBgn0039214	blue
FBgn0039219	blue
FBgn0039225	blue
FBgn0039226	brown
FBgn0039227	yellow
FBgn0039228	blue
FBgn0039229	blue
FBgn0039232	turquoise
FBgn0039233	yellow
FBgn0039235	red
FBgn0039241	brown
FBgn0039244	brown
FBgn0039246	brown
FBgn0039249	turquoise
FBgn0039250	blue
FBgn0039251	blue
FBgn0039252	red
FBgn0039254	blue
FBgn0039257	blue
FBgn0039260	yellow
FBgn0039264	blue
FBgn0039265	green
FBgn0039266	yellow
FBgn0039272	blue
FBgn0039274	blue
FBgn0039277	turquoise
FBgn0039282	yellow
FBgn0039290	red
FBgn0039296	red
FBgn0039297	turquoise
FBgn0039299	turquoise
FBgn0039300	brown
FBgn0039302	yellow
FBgn0039305	brown
FBgn0039310	turquoise
FBgn0039311	red
FBgn0039313	brown
FBgn0039315	turquoise
FBgn0039316	brown
FBgn0039323	red
FBgn0039324	turquoise
FBgn0039331	blue
FBgn0039341	turquoise
FBgn0039344	blue
FBgn0039356	yellow
FBgn0039359	turquoise
FBgn0039368	turquoise
FBgn0039369	black
FBgn0039370	blue
FBgn0039371	turquoise
FBgn0039373	turquoise
FBgn0039376	blue
FBgn0039380	green
FBgn0039385	blue
FBgn0039386	green
FBgn0039387	blue
FBgn0039395	brown
FBgn0039403	yellow
FBgn0039408	brown
FBgn0039413	turquoise
FBgn0039420	green
FBgn0039425	turquoise
FBgn0039430	yellow
FBgn0039435	green
FBgn0039444	turquoise
FBgn0039450	blue
FBgn0039451	red
FBgn0039461	red
FBgn0039463	blue
FBgn0039464	turquoise
FBgn0039466	turquoise
FBgn0039471	grey
FBgn0039478	blue
FBgn0039481	turquoise
FBgn0039486	turquoise
FBgn0039487	green
FBgn0039488	blue
FBgn0039491	yellow
FBgn0039494	red
FBgn0039501	brown
FBgn0039503	turquoise
FBgn0039504	brown
FBgn0039508	turquoise
FBgn0039510	blue
FBgn0039511	brown
FBgn0039519	turquoise
FBgn0039525	turquoise
FBgn0039527	green
FBgn0039529	turquoise
FBgn0039530	yellow
FBgn0039532	red
FBgn0039537	brown
FBgn0039538	brown
FBgn0039555	blue
FBgn0039557	turquoise
FBgn0039559	blue
FBgn0039561	blue
FBgn0039562	blue
FBgn0039563	yellow
FBgn0039564	turquoise
FBgn0039568	blue
FBgn0039576	brown
FBgn0039577	brown
FBgn0039580	blue
FBgn0039581	green
FBgn0039590	blue
FBgn0039595	red
FBgn0039596	brown
FBgn0039600	yellow
FBgn0039602	turquoise
FBgn0039623	yellow
FBgn0039625	turquoise
FBgn0039628	brown
FBgn0039629	brown
FBgn0039632	blue
FBgn0039633	green
FBgn0039635	turquoise
FBgn0039637	blue
FBgn0039638	brown
FBgn0039640	brown
FBgn0039641	brown
FBgn0039642	blue
FBgn0039644	yellow
FBgn0039647	turquoise
FBgn0039655	turquoise
FBgn0039656	green
FBgn0039659	blue
FBgn0039664	turquoise
FBgn0039665	green
FBgn0039666	blue
FBgn0039667	brown
FBgn0039668	turquoise
FBgn0039669	blue
FBgn0039673	turquoise
FBgn0039674	turquoise
FBgn0039676	yellow
FBgn0039677	turquoise
FBgn0039678	turquoise
FBgn0039682	brown
FBgn0039686	green
FBgn0039689	brown
FBgn0039694	turquoise
FBgn0039696	green
FBgn0039697	brown
FBgn0039703	grey
FBgn0039704	brown
FBgn0039705	blue
FBgn0039707	brown
FBgn0039709	grey
FBgn0039710	blue
FBgn0039713	blue
FBgn0039714	brown
FBgn0039718	turquoise
FBgn0039727	red
FBgn0039731	yellow
FBgn0039732	turquoise
FBgn0039734	blue
FBgn0039737	turquoise
FBgn0039738	blue
FBgn0039740	red
FBgn0039743	blue
FBgn0039744	red
FBgn0039752	brown
FBgn0039754	brown
FBgn0039756	brown
FBgn0039757	blue
FBgn0039758	turquoise
FBgn0039759	blue
FBgn0039760	green
FBgn0039767	blue
FBgn0039776	green
FBgn0039779	green
FBgn0039787	grey
FBgn0039788	blue
FBgn0039796	brown
FBgn0039797	brown
FBgn0039799	yellow
FBgn0039801	blue
FBgn0039804	turquoise
FBgn0039805	turquoise
FBgn0039807	blue
FBgn0039808	blue
FBgn0039809	blue
FBgn0039810	turquoise
FBgn0039812	turquoise
FBgn0039816	turquoise
FBgn0039817	turquoise
FBgn0039820	turquoise
FBgn0039827	turquoise
FBgn0039840	yellow
FBgn0039844	blue
FBgn0039846	yellow
FBgn0039855	brown
FBgn0039857	brown
FBgn0039858	blue
FBgn0039862	blue
FBgn0039863	blue
FBgn0039864	turquoise
FBgn0039869	blue
FBgn0039873	grey
FBgn0039875	blue
FBgn0039876	blue
FBgn0039877	blue
FBgn0039879	turquoise
FBgn0039881	turquoise
FBgn0039883	blue
FBgn0039886	turquoise
FBgn0039887	blue
FBgn0039890	turquoise
FBgn0039897	turquoise
FBgn0039900	yellow
FBgn0039904	black
FBgn0039908	turquoise
FBgn0039914	brown
FBgn0039923	yellow
FBgn0039924	blue
FBgn0039925	green
FBgn0039927	turquoise
FBgn0039928	black
FBgn0039937	red
FBgn0039938	turquoise
FBgn0039941	blue
FBgn0039955	yellow
FBgn0039959	green
FBgn0039977	blue
FBgn0039993	brown
FBgn0039994	green
FBgn0040001	green
FBgn0040005	blue
FBgn0040007	brown
FBgn0040011	blue
FBgn0040022	black
FBgn0040028	red
FBgn0040031	blue
FBgn0040038	green
FBgn0040045	turquoise
FBgn0040056	turquoise
FBgn0040064	brown
FBgn0040066	black
FBgn0040070	yellow
FBgn0040075	blue
FBgn0040078	blue
FBgn0040089	blue
FBgn0040099	turquoise
FBgn0040153	turquoise
FBgn0040212	blue
FBgn0040228	turquoise
FBgn0040230	blue
FBgn0040232	blue
FBgn0040233	yellow
FBgn0040236	red
FBgn0040237	blue
FBgn0040238	turquoise
FBgn0040239	blue
FBgn0040251	yellow
FBgn0040257	green
FBgn0040259	turquoise
FBgn0040260	turquoise
FBgn0040268	green
FBgn0040271	turquoise
FBgn0040290	yellow
FBgn0040291	turquoise
FBgn0040294	green
FBgn0040299	yellow
FBgn0040305	red
FBgn0040308	brown
FBgn0040309	brown
FBgn0040318	blue
FBgn0040319	turquoise
FBgn0040333	blue
FBgn0040340	turquoise
FBgn0040343	turquoise
FBgn0040345	turquoise
FBgn0040350	brown
FBgn0040352	brown
FBgn0040355	blue
FBgn0040359	blue
FBgn0040362	turquoise
FBgn0040364	turquoise
FBgn0040365	blue
FBgn0040367	brown
FBgn0040370	blue
FBgn0040371	turquoise
FBgn0040372	green
FBgn0040377	blue
FBgn0040382	turquoise
FBgn0040383	turquoise
FBgn0040391	turquoise
FBgn0040396	turquoise
FBgn0040398	turquoise
FBgn0040465	blue
FBgn0040466	blue
FBgn0040477	turquoise
FBgn0040491	turquoise
FBgn0040493	brown
FBgn0040496	turquoise
FBgn0040503	blue
FBgn0040505	green
FBgn0040506	blue
FBgn0040507	turquoise
FBgn0040508	blue
FBgn0040509	red
FBgn0040510	green
FBgn0040512	blue
FBgn0040519	brown
FBgn0040524	blue
FBgn0040532	blue
FBgn0040551	turquoise
FBgn0040565	turquoise
FBgn0040600	turquoise
FBgn0040601	yellow
FBgn0040606	brown
FBgn0040609	blue
FBgn0040623	blue
FBgn0040629	turquoise
FBgn0040634	turquoise
FBgn0040637	blue
FBgn0040648	brown
FBgn0040649	turquoise
FBgn0040653	turquoise
FBgn0040658	turquoise
FBgn0040660	turquoise
FBgn0040674	turquoise
FBgn0040679	turquoise
FBgn0040684	blue
FBgn0040688	green
FBgn0040694	brown
FBgn0040696	blue
FBgn0040718	turquoise
FBgn0040719	blue
FBgn0040730	turquoise
FBgn0040732	red
FBgn0040733	brown
FBgn0040735	brown
FBgn0040736	blue
FBgn0040747	brown
FBgn0040752	turquoise
FBgn0040755	blue
FBgn0040763	turquoise
FBgn0040764	blue
FBgn0040773	turquoise
FBgn0040777	green
FBgn0040784	blue
FBgn0040795	turquoise
FBgn0040801	red
FBgn0040805	red
FBgn0040809	turquoise
FBgn0040812	turquoise
FBgn0040813	brown
FBgn0040816	turquoise
FBgn0040817	turquoise
FBgn0040827	brown
FBgn0040832	turquoise
FBgn0040837	turquoise
FBgn0040843	grey
FBgn0040849	blue
FBgn0040850	turquoise
FBgn0040859	turquoise
FBgn0040892	turquoise
FBgn0040904	turquoise
FBgn0040905	brown
FBgn0040906	turquoise
FBgn0040918	yellow
FBgn0040949	red
FBgn0040958	yellow
FBgn0040964	brown
FBgn0040972	blue
FBgn0040985	brown
FBgn0040989	turquoise
FBgn0040996	brown
FBgn0041094	red
FBgn0041096	turquoise
FBgn0041100	blue
FBgn0041102	turquoise
FBgn0041111	yellow
FBgn0041150	turquoise
FBgn0041164	green
FBgn0041171	blue
FBgn0041174	turquoise
FBgn0041180	blue
FBgn0041181	blue
FBgn0041182	blue
FBgn0041184	blue
FBgn0041191	blue
FBgn0041195	yellow
FBgn0041205	brown
FBgn0041234	turquoise
FBgn0041238	yellow
FBgn0041243	brown
FBgn0041246	red
FBgn0041247	yellow
FBgn0041337	yellow
FBgn0041579	green
FBgn0041582	blue
FBgn0041585	yellow
FBgn0041588	green
FBgn0041604	red
FBgn0041605	turquoise
FBgn0041627	red
FBgn0041629	turquoise
FBgn0041706	blue
FBgn0041712	turquoise
FBgn0041723	red
FBgn0041775	yellow
FBgn0041789	turquoise
FBgn0042085	blue
FBgn0042094	turquoise
FBgn0042101	turquoise
FBgn0042104	brown
FBgn0042105	grey
FBgn0042112	brown
FBgn0042126	blue
FBgn0042129	turquoise
FBgn0042134	yellow
FBgn0042135	turquoise
FBgn0042138	blue
FBgn0042173	turquoise
FBgn0042177	yellow
FBgn0042178	blue
FBgn0042179	blue
FBgn0042180	yellow
FBgn0042187	turquoise
FBgn0042189	turquoise
FBgn0042198	turquoise
FBgn0042213	turquoise
FBgn0042630	yellow
FBgn0042693	blue
FBgn0042696	brown
FBgn0042710	turquoise
FBgn0042711	blue
FBgn0043005	turquoise
FBgn0043010	blue
FBgn0043025	turquoise
FBgn0043362	turquoise
FBgn0043458	brown
FBgn0043532	yellow
FBgn0043783	brown
FBgn0043806	turquoise
FBgn0043841	blue
FBgn0043853	red
FBgn0043865	yellow
FBgn0043884	blue
FBgn0044028	turquoise
FBgn0044046	red
FBgn0044324	green
FBgn0044452	yellow
FBgn0044823	turquoise
FBgn0044826	yellow
FBgn0045035	yellow
FBgn0045063	turquoise
FBgn0045064	brown
FBgn0045443	yellow
FBgn0045479	green
FBgn0045495	green
FBgn0045761	turquoise
FBgn0045800	brown
FBgn0045823	turquoise
FBgn0045827	turquoise
FBgn0045843	turquoise
FBgn0045852	brown
FBgn0046113	brown
FBgn0046214	blue
FBgn0046225	brown
FBgn0046253	turquoise
FBgn0046258	blue
FBgn0046294	brown
FBgn0046297	turquoise
FBgn0046302	turquoise
FBgn0046323	red
FBgn0046696	turquoise
FBgn0046697	turquoise
FBgn0046698	blue
FBgn0046706	blue
FBgn0046756	red
FBgn0046873	turquoise
FBgn0046874	red
FBgn0046875	brown
FBgn0046885	grey
FBgn0046888	blue
FBgn0047038	brown
FBgn0047135	turquoise
FBgn0047205	blue
FBgn0047334	red
FBgn0047338	turquoise
FBgn0047351	turquoise
FBgn0050008	green
FBgn0050020	brown
FBgn0050021	turquoise
FBgn0050026	grey
FBgn0050035	turquoise
FBgn0050036	blue
FBgn0050037	yellow
FBgn0050039	brown
FBgn0050044	blue
FBgn0050047	green
FBgn0050048	blue
FBgn0050049	yellow
FBgn0050050	turquoise
FBgn0050055	turquoise
FBgn0050056	brown
FBgn0050062	green
FBgn0050065	blue
FBgn0050069	turquoise
FBgn0050076	turquoise
FBgn0050087	red
FBgn0050088	red
FBgn0050089	blue
FBgn0050090	turquoise
FBgn0050093	turquoise
FBgn0050094	turquoise
FBgn0050099	turquoise
FBgn0050101	turquoise
FBgn0050103	blue
FBgn0050104	turquoise
FBgn0050106	red
FBgn0050109	turquoise
FBgn0050110	black
FBgn0050114	turquoise
FBgn0050115	turquoise
FBgn0050125	blue
FBgn0050147	turquoise
FBgn0050157	turquoise
FBgn0050159	blue
FBgn0050178	turquoise
FBgn0050183	yellow
FBgn0050184	blue
FBgn0050192	turquoise
FBgn0050196	turquoise
FBgn0050203	brown
FBgn0050222	yellow
FBgn0050263	blue
FBgn0050267	yellow
FBgn0050268	red
FBgn0050271	yellow
FBgn0050278	turquoise
